Name,Status,Class,Gender,Race,Ability,Eyes,Strength,Intelligence,Attractiveness,Tech Skill,Cool,Credits,Credit Yield,Opened Vault,Rarity
Character #1293,First Citizen,Tech Weapon Dealer,Male,Demon,Revive,Skeptical,80,89,87,96,97,876,Mid,True,40
Character #1294,First Citizen,Grunt,Female,Android,None,Skeptical,68,33,46,12,27,297,Low,False,1899
Character #1295,First Citizen,Grunt,Female,Human,None,Scar,17,62,67,25,19,295,Low,True,1959
Character #1296,First Citizen,Cyberstreet Trader,Female,Ape,Locksmith,Angry,32,35,54,56,36,581,Mid,True,276
Character #1297,First Citizen,Worker,Female,Mutant,None,Paranoid,73,81,93,46,83,299,Low,True,730
Character #1298,First Citizen,Developer,Male,Human,None,Sad,74,18,91,33,11,435,Low,True,1482
Character #1299,First Citizen,Assistant,Male,Albino,None,Glowing,54,72,39,38,30,296,Low,True,397
Character #1300,First Citizen,Grunt,Female,Mutant,None,Paranoid,63,78,87,41,43,295,Low,True,1091
Character #1301,First Citizen,Worker,Male,Human,None,Focused,88,96,24,36,97,294,Low,True,1111
Character #1302,First Citizen,Builder,Female,Human,Shield,Bloodshot,40,80,63,47,73,290,Low,True,303
Character #1303,First Citizen,Bartender,Male,Android,None,Focused,73,73,22,41,70,294,Low,True,1417
Character #1304,First Citizen,CEO,Female,Human,None,Paranoid,80,73,95,92,88,1455,High,False,95
Character #1305,First Citizen,Driver,Female,Android,None,Demon Eyes,53,60,38,97,93,297,Low,True,330
Character #1306,First Citizen,Chat Support,Male,Human,None,Suspicious,33,51,91,70,26,293,Low,True,1735
Character #1307,First Citizen,Chat Support,Male,Human,None,Grumpy,17,34,71,60,60,292,Low,True,1840
Character #1308,First Citizen,Builder,Female,Human,None,Paranoid,85,51,91,66,83,298,Low,True,986
Character #1309,First Citizen,Worker,Female,Android,None,Focused,77,15,69,44,84,291,Low,True,1283
Character #1310,First Citizen,Chat Support,Male,Human,None,Demon Eyes,17,62,87,43,83,298,Low,True,387
Character #1311,First Citizen,Grunt,Female,Human,None,Focused,63,26,52,32,14,292,Low,True,1964
Character #1312,First Citizen,Cyberstreet Trader,Male,Ghost,Ghost Walk,Paranoid,16,84,54,73,78,580,Mid,True,71
Character #1313,First Citizen,Assistant,Male,Android,None,Paranoid,17,29,92,62,11,292,Low,True,1805
Character #1314,First Citizen,Punk,Female,Human,None,Sad,28,60,79,54,62,438,Low,True,980
Character #1315,First Citizen,Bartender,Female,Human,None,Focused,75,40,24,81,67,299,Low,True,1560
Character #1316,First Citizen,Grunt,Female,Ape,Locksmith,Tired,36,63,52,80,67,295,Low,True,281
Character #1317,First Citizen,Assistant,Male,Human,None,Tired,19,38,43,54,15,292,Low,True,1983
Character #1318,First Citizen,Club Promoter,Male,Human,None,Grumpy,43,60,54,78,34,437,Low,True,1088
Character #1319,First Citizen,CEO,Male,Human,None,Robot,78,79,83,80,87,1456,High,True,81
Character #1320,First Citizen,Cyberstreet Trader,Female,Human,None,Laser Eyes,12,91,91,65,66,585,Mid,False,8
Character #1321,First Citizen,Builder,Male,Human,None,Tired,72,30,42,86,43,298,Low,True,1618
Character #1322,First Citizen,Chat Support,Female,Human,None,Paranoid,73,58,74,74,24,294,Low,True,1529
Character #1323,First Citizen,Builder,Female,Mutant,None,Tired,98,97,53,40,27,292,Low,True,1056
Character #1324,First Citizen,Nerd,Male,Mutant,None,Bloodshot,52,60,57,63,19,440,Low,True,700
Character #1325,First Citizen,Assassin,Female,Human,None,Angry,82,60,76,52,99,870,Mid,True,240
Character #1326,First Citizen,Officer,Female,Ape,Dense,Suspicious,57,76,99,42,35,438,Low,True,210
Character #1327,First Citizen,Scavenger,Female,Human,None,Demon Eyes,28,48,19,84,18,437,Low,False,344
Character #1328,First Citizen,Chat Support,Female,Human,None,Grumpy,92,87,45,23,78,291,Low,True,1359
Character #1329,First Citizen,Punk,Male,Human,None,Skeptical,22,22,66,47,55,436,Low,True,1397
Character #1330,First Citizen,Bartender,Female,Android,None,Sad,28,74,48,74,80,298,Low,True,1259
Character #1331,First Citizen,Market Whale,Female,Human,None,Paranoid,78,71,94,80,95,1452,High,True,113
Character #1332,First Citizen,Corporate,Female,Human,None,Sad,42,11,55,65,73,439,Low,True,1022
Character #1333,First Citizen,Bartender,Female,Mutant,Ghost Walk,Skeptical,22,22,45,65,62,296,Low,True,197
Character #1334,First Citizen,Nerd,Female,Human,None,Angry,30,63,33,92,97,443,Low,True,587
Character #1335,First Citizen,Tech Runner,Male,Human,None,Focused,58,64,69,27,21,586,Mid,True,1273
Character #1336,First Citizen,Club Promoter,Female,Human,None,Suspicious,29,59,13,34,72,444,Low,True,1568
Character #1337,First Citizen,Cook,Female,Albino,None,Bloodshot,51,69,75,12,49,291,Low,True,1025
Character #1338,First Citizen,Cook,Female,Human,None,Sad,71,41,92,34,20,293,Low,True,1713
Character #1339,First Citizen,Mercenary,Male,Human,None,Angry,14,80,29,21,96,588,Mid,True,979
Character #1340,First Citizen,Grunt,Male,Human,None,Cyborg,41,13,97,57,59,299,Low,True,1011
Character #1341,First Citizen,Bartender,Male,Human,None,Paranoid,63,65,31,97,58,295,Low,True,1369
Character #1342,First Citizen,Market Whale,Female,Ape,Athele,Cyborg,75,76,83,71,78,1454,High,True,32
Character #1343,First Citizen,Builder,Female,Human,None,Suspicious,88,61,20,41,39,296,Low,True,1799
Character #1344,First Citizen,Samurai,Male,Human,None,Paranoid,12,50,14,34,43,588,Mid,True,1543
Character #1345,First Citizen,Mercenary,Male,Mutant,None,Robot,36,65,52,16,55,588,Mid,False,549
Character #1346,First Citizen,Grunt,Female,Human,None,Suspicious,37,38,83,88,35,291,Low,True,1619
Character #1347,First Citizen,CEO,Male,Human,None,Sad,87,78,87,97,71,1451,High,True,97
Character #1348,First Citizen,Club Owner,Male,Human,None,Paranoid,54,81,94,78,47,588,Mid,True,543
Character #1349,First Citizen,Chat Support,Male,Ape,Locksmith,Suspicious,20,98,70,65,66,298,Low,True,278
Character #1350,First Citizen,Club Owner,Male,Ape,Dead Eye,Paranoid,68,24,58,15,85,586,Mid,True,317
Character #1351,First Citizen,Nerd,Female,Human,None,Bloodshot,63,91,53,28,36,443,Low,True,772
Character #1352,First Citizen,Punk,Male,Human,None,Skeptical,59,84,80,50,12,443,Low,True,936
Character #1353,First Citizen,Celebrity,Female,Human,None,Scar,95,84,92,73,82,1456,High,True,166
Character #1354,First Citizen,Nerd,Female,Human,None,Sad,15,91,31,42,23,439,Low,False,1136
Character #1355,First Citizen,Developer,Female,Human,None,Bloodshot,14,37,29,72,31,439,Low,True,1753
Character #1356,First Citizen,Builder,Male,Human,None,Scar,94,60,37,10,35,297,Low,True,1830
Character #1357,First Citizen,Tech Weapon Dealer,Male,Human,None,Tired,57,75,70,99,81,872,Mid,True,379
Character #1358,First Citizen,Worker,Male,Ape,Shield,Alien,39,73,24,84,75,296,Low,True,188
Character #1359,First Citizen,Tech Runner,Male,Human,None,Demon Eyes,37,88,45,16,68,587,Mid,True,341
Character #1360,First Citizen,Club Promoter,Male,Human,None,Focused,64,44,48,76,54,437,Low,True,1028
Character #1361,First Citizen,Club Owner,Female,Human,None,Skeptical,12,30,67,32,82,589,Mid,True,1079
Character #1362,First Citizen,Worker,Female,Human,None,Tired,84,63,34,61,58,294,Low,True,1380
Character #1363,First Citizen,Chat Support,Female,Albino,None,Skeptical,87,25,49,90,96,295,Low,True,649
Character #1364,First Citizen,Assistant,Male,Mutant,None,Bloodshot,11,97,51,63,38,290,Low,True,1462
Character #1365,First Citizen,Bartender,Male,Ape,Dead Eye,Focused,44,85,27,27,46,297,Low,True,414
Character #1366,First Citizen,Tech Weapon Dealer,Female,Ape,Ghost Walk,Alien,63,80,81,77,72,874,Mid,True,73
Character #1367,First Citizen,Chat Support,Female,Human,None,Alien,69,82,55,22,66,296,Low,True,1093
Character #1368,First Citizen,Bartender,Female,Android,None,Suspicious,45,42,46,85,88,293,Low,True,1250
Character #1369,First Citizen,Samurai,Female,Android,None,Focused,20,15,44,13,56,589,Mid,True,1391
Character #1370,First Citizen,Celebrity,Female,Human,None,Paranoid,82,92,90,83,74,1454,High,True,171
Character #1371,First Citizen,Assistant,Male,Mutant,None,Tired,83,41,17,61,16,290,Low,True,1670
Character #1372,First Citizen,CEO,Male,Human,None,Paranoid,85,87,82,94,92,1452,High,True,90
Character #1373,First Citizen,Mercenary,Female,Human,None,Skeptical,94,54,59,75,36,587,Mid,True,642
Character #1374,First Citizen,Scavenger,Male,Human,None,Sad,43,28,29,53,90,437,Low,True,930
Character #1375,First Citizen,Grunt,Male,Human,None,Sad,39,14,12,93,23,290,Low,True,1978
Character #1376,First Citizen,Punk,Male,Human,None,Skeptical,87,40,93,79,77,444,Low,True,572
Character #1377,First Citizen,Mercenary,Male,Android,None,Angry,67,91,17,69,66,580,Mid,True,568
Character #1378,First Citizen,Driver,Female,Ape,Weapon Check,Angry,87,40,69,53,65,293,Low,True,348
Character #1379,First Citizen,Driver,Male,Human,None,Focused,24,55,13,81,12,294,Low,True,1982
Character #1380,First Citizen,Cyberstreet Trader,Male,Human,None,Sad,21,28,50,92,47,583,Mid,True,1309
Character #1381,First Citizen,Scavenger,Female,Human,None,Skeptical,15,33,27,75,68,435,Low,True,1047
Character #1382,First Citizen,Grunt,Male,Human,None,Tired,54,58,14,86,36,297,Low,True,1765
Character #1383,First Citizen,Chat Support,Female,Human,None,Sad,57,60,10,83,40,295,Low,True,1834
Character #1384,First Citizen,Club Promoter,Female,Human,None,Suspicious,28,26,52,88,31,439,Low,True,1450
Character #1385,First Citizen,Driver,Male,Human,None,Bloodshot,19,65,41,89,54,295,Low,True,1740
Character #1386,First Citizen,Cook,Male,Human,None,Robot,28,16,28,50,67,290,Low,True,1612
Character #1387,First Citizen,Chat Support,Female,Human,None,Cyborg,95,91,54,60,95,290,Low,True,544
Character #1388,First Citizen,Corporate,Male,Human,None,Scar,73,72,70,76,12,441,Low,True,728
Character #1389,First Citizen,Nerd,Male,Human,None,Tired,13,60,45,25,10,443,Low,True,1433
Character #1390,First Citizen,Nerd,Female,Albino,None,Bloodshot,60,20,14,12,11,437,Low,True,998
Character #1391,First Citizen,Punk,Female,Human,None,Robot,54,32,27,32,19,440,Low,True,1172
Character #1392,First Citizen,Driver,Male,Albino,None,Paranoid,13,19,37,76,71,294,Low,True,1337
Character #1393,First Citizen,Exectuive,Female,Human,None,Alien,80,87,77,61,99,872,Mid,True,212
Character #1394,First Citizen,Assistant,Female,Human,None,Scar,66,10,58,29,49,298,Low,True,1906
Character #1395,First Citizen,Club Owner,Female,Human,None,Skeptical,48,48,19,36,61,580,Mid,True,1157
Character #1396,First Citizen,Assistant,Female,Android,None,Scar,79,34,81,49,72,294,Low,True,1141
Character #1397,First Citizen,Market Whale,Female,Human,None,Glowing,82,83,96,94,76,1457,High,True,67
Character #1398,First Citizen,Officer,Female,Human,None,Angry,19,52,20,88,86,444,Low,True,1319
Character #1399,First Citizen,Tech Weapon Dealer,Male,Human,None,Sad,94,64,98,66,80,874,Mid,True,367
Character #1400,First Citizen,Builder,Female,Human,None,Focused,82,87,12,67,51,294,Low,True,1493
Character #1401,First Citizen,Corporate,Male,Human,None,Bloodshot,10,65,88,80,27,438,Low,True,889
Character #1402,First Citizen,Assistant,Female,Mutant,None,Scar,62,56,88,96,57,296,Low,True,820
Character #1403,First Citizen,Tech Weapon Dealer,Female,Demon,Ghost Walk,Focused,94,89,80,80,81,878,Mid,True,44
Character #1404,First Citizen,Grunt,Male,Human,None,Tired,55,52,63,95,72,295,Low,True,1188
Character #1405,First Citizen,Club Promoter,Male,Android,None,Suspicious,73,57,53,78,97,444,Low,True,598
Character #1406,First Citizen,Builder,Male,Human,None,Bloodshot,87,76,88,25,53,298,Low,True,1298
Character #1407,First Citizen,Grunt,Male,Human,None,Angry,29,43,73,70,93,291,Low,True,1385
Character #1408,First Citizen,Mercenary,Female,Human,None,Cyborg,58,23,59,37,66,582,Mid,False,561
Character #1409,First Citizen,Worker,Male,Mutant,None,Paranoid,95,38,24,76,74,292,Low,True,1055
Character #1410,First Citizen,Worker,Male,Human,None,Suspicious,71,73,47,56,74,291,Low,True,1281
Character #1411,First Citizen,Tech Runner,Male,Android,None,Suspicious,95,27,55,17,11,581,Mid,True,1327
Character #1412,First Citizen,Scavenger,Male,Mutant,None,Grumpy,44,50,78,90,69,438,Low,True,483
Character #1413,First Citizen,Builder,Female,Mutant,None,Paranoid,93,83,65,66,63,293,Low,True,783
Character #1414,First Citizen,Exectuive,Male,Human,None,Sad,83,88,99,89,76,876,Mid,True,235
Character #1415,First Citizen,Builder,Male,Human,None,Focused,91,51,99,54,41,297,Low,True,1215
Character #1416,First Citizen,Club Owner,Male,Human,None,Suspicious,34,56,15,50,72,584,Mid,True,1083
Character #1417,First Citizen,Driver,Female,Human,None,Suspicious,34,39,21,64,90,291,Low,True,1841
Character #1418,First Citizen,Driver,Male,Mutant,None,Robot,12,31,67,27,93,294,Low,True,1143
Character #1419,First Citizen,Club Promoter,Female,Human,None,Grumpy,27,60,93,45,64,443,Low,True,991
Character #1420,First Citizen,Worker,Male,Android,None,Skeptical,63,48,53,48,37,293,Low,True,1532
Character #1421,First Citizen,Club Promoter,Female,Human,None,Bloodshot,70,13,18,71,46,435,Low,True,1510
Character #1422,First Citizen,Club Promoter,Female,Human,None,Suspicious,12,70,42,14,11,438,Low,True,1867
Character #1423,First Citizen,Chef,Male,Ghost,Weapon Check,Scar,81,69,48,42,34,438,Low,True,127
Character #1424,First Citizen,Chat Support,Male,Human,None,Bloodshot,95,35,77,60,58,297,Low,True,1406
Character #1425,First Citizen,Worker,Female,Human,None,Demon Eyes,45,68,21,49,84,290,Low,True,388
Character #1426,First Citizen,Day One Bitcoin Investor,Female,Demon,Weapon Check,Angry,95,81,96,80,85,1452,High,True,23
Character #1427,First Citizen,Bartender,Male,Mutant,None,Robot,47,44,62,84,60,295,Low,True,748
Character #1428,First Citizen,Scavenger,Male,Human,None,Laser Eyes,28,31,12,41,42,438,Low,True,10
Character #1429,First Citizen,Assistant,Male,Human,None,Skeptical,84,47,40,22,88,294,Low,True,1566
Character #1430,First Citizen,Worker,Female,Human,None,Grumpy,81,78,14,99,54,295,Low,True,1196
Character #1431,First Citizen,Cook,Female,Ape,Dense,Suspicious,97,57,24,52,82,292,Low,True,236
Character #1432,First Citizen,Driver,Female,Human,None,Grumpy,59,69,98,53,54,296,Low,True,1289
Character #1433,First Citizen,NFT Artist,Female,Human,None,Alien,96,51,78,54,52,875,Mid,True,312
Character #1434,First Citizen,Cook,Male,Human,None,Tired,50,19,80,96,60,290,Low,False,1378
Character #1435,First Citizen,Punk,Male,Mutant,None,Grumpy,73,31,61,25,84,436,Low,True,764
Character #1436,First Citizen,Mercenary,Female,Android,None,Tired,65,45,76,30,87,587,Mid,True,594
Character #1437,First Citizen,Celebrity,Male,Mutant,None,Alien,99,95,77,73,83,1457,High,True,135
Character #1438,First Citizen,Worker,Male,Android,None,Skeptical,70,21,60,65,44,292,Low,True,1460
Character #1439,First Citizen,Slayer,Female,Albino,None,Angry,84,74,73,95,71,1451,High,True,61
Character #1440,First Citizen,Builder,Male,Mutant,None,Bloodshot,33,17,23,95,25,291,Low,True,1850
Character #1441,First Citizen,Cyberstreet Trader,Female,Mutant,None,Tired,18,44,12,30,38,588,Mid,True,1624
Character #1442,First Citizen,Worker,Male,Human,None,Angry,23,97,33,50,33,299,Low,True,1764
Character #1443,First Citizen,Tech Runner,Male,Human,None,Suspicious,74,61,74,60,35,586,Mid,True,896
Character #1444,First Citizen,Club Owner,Female,Android,None,Skeptical,95,94,58,96,15,587,Mid,True,486
Character #1445,First Citizen,Tech Runner,Female,Human,None,Sad,67,85,74,84,45,583,Mid,True,682
Character #1446,First Citizen,Cyberstreet Trader,Female,Ape,Athele,Alien,59,27,18,70,84,585,Mid,True,146
Character #1447,First Citizen,Bartender,Female,Human,None,Scar,25,51,32,79,21,294,Low,True,1925
Character #1448,First Citizen,Bartender,Female,Human,None,Bloodshot,76,64,63,55,68,297,Low,True,1325
Character #1449,First Citizen,Builder,Female,Human,None,Grumpy,49,48,39,11,60,299,Low,True,1922
Character #1450,First Citizen,Officer,Female,Android,None,Tired,82,72,15,52,13,442,Low,True,1336
Character #1451,First Citizen,Officer,Male,Human,None,Tired,23,10,60,91,41,441,Low,True,1589
Character #1452,First Citizen,Cyberstreet Trader,Male,Human,None,Skeptical,75,18,36,77,55,581,Mid,True,1117
Character #1453,First Citizen,Cyber Ninja,Female,Human,None,Sad,68,99,88,64,78,870,Mid,True,371
Character #1454,First Citizen,Corporate,Male,Human,None,Sad,72,95,44,10,94,439,Low,False,701
Character #1455,First Citizen,Cook,Male,Human,None,Bloodshot,57,62,29,84,26,290,Low,True,1718
Character #1456,First Citizen,Worker,Female,Human,None,Skeptical,51,77,32,36,44,298,Low,False,1758
Character #1457,First Citizen,Tech Runner,Female,Human,None,Focused,42,14,32,13,22,588,Mid,True,1915
Character #1458,First Citizen,Bartender,Female,Albino,None,Focused,33,17,63,40,76,296,Low,True,1191
Character #1459,First Citizen,Developer,Male,Mutant,None,Angry,44,90,28,18,97,442,Low,True,855
Character #1460,First Citizen,Scavenger,Female,Mutant,None,Suspicious,26,52,61,15,11,438,Low,True,1140
Character #1461,First Citizen,Assistant,Male,Human,None,Suspicious,74,39,41,36,78,295,Low,True,1674
Character #1462,First Citizen,Chef,Male,Human,None,Suspicious,35,72,61,72,26,436,Low,True,935
Character #1463,First Citizen,Grunt,Female,Human,None,Paranoid,32,41,92,23,59,297,Low,True,1792
Character #1464,First Citizen,Worker,Male,Human,None,Scar,34,45,83,47,83,292,Low,True,1443
Character #1465,First Citizen,Chef,Male,Ape,Shield,Bloodshot,85,89,35,12,10,441,Low,True,203
Character #1466,First Citizen,Cook,Male,Android,None,Scar,83,49,70,85,98,298,Low,True,758
Character #1467,First Citizen,Cook,Male,Human,None,Tired,41,58,31,64,60,290,Low,True,1698
Character #1468,First Citizen,Wraith,Male,Demon,Ghost Walk,Grumpy,99,80,98,90,84,1453,High,False,6
Character #1469,First Citizen,Builder,Male,Human,None,Glowing,78,12,58,25,83,298,Low,False,432
Character #1470,First Citizen,Officer,Female,Human,None,Focused,53,13,99,35,53,436,Low,True,1437
Character #1471,First Citizen,Cyberstreet Trader,Male,Albino,None,Bloodshot,82,63,31,53,93,589,Mid,True,488
Character #1472,First Citizen,Cook,Female,Android,None,Skeptical,30,37,30,39,68,296,Low,True,1819
Character #1473,First Citizen,Assistant,Female,Human,None,Robot,60,18,36,42,29,298,Low,True,1653
Character #1474,First Citizen,Worker,Female,Human,None,Alien,80,34,57,13,46,294,Low,True,1388
Character #1475,First Citizen,Bartender,Male,Human,None,Grumpy,11,10,51,56,12,291,Low,True,2004
Character #1476,First Citizen,Officer,Male,Human,None,Skeptical,30,87,70,15,34,437,Low,True,1533
Character #1477,First Citizen,Chef,Male,Albino,None,Suspicious,59,32,20,47,63,435,Low,True,643
Character #1478,First Citizen,Builder,Male,Human,None,Tired,91,91,88,47,27,291,Low,True,1138
Character #1479,First Citizen,Tech Runner,Male,Human,None,Suspicious,31,89,52,49,39,585,Mid,True,1146
Character #1480,First Citizen,Club Promoter,Female,Human,None,Alien,31,24,43,45,21,436,Low,True,1345
Character #1481,First Citizen,Chef,Male,Mutant,None,Glowing,78,48,14,42,45,435,Low,True,364
Character #1482,First Citizen,Cyberstreet Trader,Male,Android,None,Bloodshot,79,76,60,89,11,585,Mid,True,734
